"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"测试用户通过 ptlogin 接口登录功能","690","测试 ptlogin 登录接口","testcases","Fri Mar 13 16:38:07 UTC 2026","failed","Fri Mar 13 16:38:07 UTC 2026","TestPtlogin","test_ptlogin","",""
"测试使用自定义参数的登录功能","1819","测试 ptlogin 登录接口 - 自定义参数","testcases","Fri Mar 13 16:38:09 UTC 2026","failed","Fri Mar 13 16:38:11 UTC 2026","TestPtlogin","test_ptlogin","",""
"","214","获取拼字房间列表-空数据页","testcases","Fri Mar 13 16:38:13 UTC 2026","broken","Fri Mar 13 16:38:13 UTC 2026","TestWriter","test_writer_ai","",""
"","213","test_get_word_list_flow","testcases","Fri Mar 13 16:38:12 UTC 2026","broken","Fri Mar 13 16:38:12 UTC 2026","TestWriter","test_writer_ai","",""
"使用不同的用户名和密码测试登录功能","1902","测试 ptlogin 登录接口 - 参数化测试","testcases","Fri Mar 13 16:38:07 UTC 2026","failed","Fri Mar 13 16:38:09 UTC 2026","TestPtlogin","test_ptlogin","",""
"","771","获取拼字房间列表-默认筛选","testcases","Fri Mar 13 16:38:12 UTC 2026","broken","Fri Mar 13 16:38:13 UTC 2026","TestWriter","test_writer_ai","",""
