"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"测试使用自定义参数的登录功能","1202","测试 ptlogin 登录接口 - 自定义参数","testcases","Fri Feb 27 16:38:48 UTC 2026","failed","Fri Feb 27 16:38:50 UTC 2026","TestPtlogin","test_ptlogin","",""
"使用不同的用户名和密码测试登录功能","4213","测试 ptlogin 登录接口 - 参数化测试","testcases","Fri Feb 27 16:38:44 UTC 2026","failed","Fri Feb 27 16:38:48 UTC 2026","TestPtlogin","test_ptlogin","",""
"","1007","获取拼字房间列表-默认筛选","testcases","Fri Feb 27 16:38:52 UTC 2026","broken","Fri Feb 27 16:38:53 UTC 2026","TestWriter","test_writer_ai","",""
"测试用户通过 ptlogin 接口登录功能","2024","测试 ptlogin 登录接口","testcases","Fri Feb 27 16:38:42 UTC 2026","failed","Fri Feb 27 16:38:44 UTC 2026","TestPtlogin","test_ptlogin","",""
"","279","test_get_word_list_flow","testcases","Fri Feb 27 16:38:52 UTC 2026","broken","Fri Feb 27 16:38:52 UTC 2026","TestWriter","test_writer_ai","",""
"","279","获取拼字房间列表-空数据页","testcases","Fri Feb 27 16:38:53 UTC 2026","broken","Fri Feb 27 16:38:53 UTC 2026","TestWriter","test_writer_ai","",""
