"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"测试用户通过 ptlogin 接口登录功能","1017","测试 ptlogin 登录接口","testcases","Mon Mar 23 16:55:47 UTC 2026","failed","Mon Mar 23 16:55:48 UTC 2026","TestPtlogin","test_ptlogin","",""
"使用不同的用户名和密码测试登录功能","823","测试 ptlogin 登录接口 - 参数化测试","testcases","Mon Mar 23 16:55:48 UTC 2026","failed","Mon Mar 23 16:55:48 UTC 2026","TestPtlogin","test_ptlogin","",""
"","269","test_get_word_list_flow","testcases","Mon Mar 23 16:55:51 UTC 2026","broken","Mon Mar 23 16:55:51 UTC 2026","TestWriter","test_writer_ai","",""
"测试使用自定义参数的登录功能","906","测试 ptlogin 登录接口 - 自定义参数","testcases","Mon Mar 23 16:55:48 UTC 2026","failed","Mon Mar 23 16:55:49 UTC 2026","TestPtlogin","test_ptlogin","",""
"","279","获取拼字房间列表-空数据页","testcases","Mon Mar 23 16:55:52 UTC 2026","broken","Mon Mar 23 16:55:52 UTC 2026","TestWriter","test_writer_ai","",""
"","1081","获取拼字房间列表-默认筛选","testcases","Mon Mar 23 16:55:51 UTC 2026","broken","Mon Mar 23 16:55:52 UTC 2026","TestWriter","test_writer_ai","",""
