"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"测试用户通过 ptlogin 接口登录功能","692","测试 ptlogin 登录接口","testcases","Fri Mar 20 16:40:58 UTC 2026","failed","Fri Mar 20 16:40:59 UTC 2026","TestPtlogin","test_ptlogin","",""
"","224","获取拼字房间列表-空数据页","testcases","Fri Mar 20 16:41:03 UTC 2026","broken","Fri Mar 20 16:41:03 UTC 2026","TestWriter","test_writer_ai","",""
"使用不同的用户名和密码测试登录功能","757","测试 ptlogin 登录接口 - 参数化测试","testcases","Fri Mar 20 16:40:59 UTC 2026","failed","Fri Mar 20 16:41:00 UTC 2026","TestPtlogin","test_ptlogin","",""
"","224","获取拼字房间列表-默认筛选","testcases","Fri Mar 20 16:41:03 UTC 2026","broken","Fri Mar 20 16:41:03 UTC 2026","TestWriter","test_writer_ai","",""
"","923","test_get_word_list_flow","testcases","Fri Mar 20 16:41:02 UTC 2026","broken","Fri Mar 20 16:41:03 UTC 2026","TestWriter","test_writer_ai","",""
"测试使用自定义参数的登录功能","959","测试 ptlogin 登录接口 - 自定义参数","testcases","Fri Mar 20 16:41:00 UTC 2026","failed","Fri Mar 20 16:41:00 UTC 2026","TestPtlogin","test_ptlogin","",""
