"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","264","获取拼字房间列表-默认筛选","testcases","Thu Mar 19 16:56:31 UTC 2026","broken","Thu Mar 19 16:56:31 UTC 2026","TestWriter","test_writer_ai","",""
"测试使用自定义参数的登录功能","800","测试 ptlogin 登录接口 - 自定义参数","testcases","Thu Mar 19 16:56:28 UTC 2026","failed","Thu Mar 19 16:56:28 UTC 2026","TestPtlogin","test_ptlogin","",""
"使用不同的用户名和密码测试登录功能","805","测试 ptlogin 登录接口 - 参数化测试","testcases","Thu Mar 19 16:56:27 UTC 2026","failed","Thu Mar 19 16:56:28 UTC 2026","TestPtlogin","test_ptlogin","",""
"测试用户通过 ptlogin 接口登录功能","791","测试 ptlogin 登录接口","testcases","Thu Mar 19 16:56:26 UTC 2026","failed","Thu Mar 19 16:56:27 UTC 2026","TestPtlogin","test_ptlogin","",""
"","265","获取拼字房间列表-空数据页","testcases","Thu Mar 19 16:56:31 UTC 2026","broken","Thu Mar 19 16:56:32 UTC 2026","TestWriter","test_writer_ai","",""
"","257","test_get_word_list_flow","testcases","Thu Mar 19 16:56:31 UTC 2026","broken","Thu Mar 19 16:56:31 UTC 2026","TestWriter","test_writer_ai","",""
