"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","204","获取拼字房间列表-默认筛选","testcases","Fri Feb 13 16:43:28 UTC 2026","broken","Fri Feb 13 16:43:28 UTC 2026","TestWriter","test_writer_ai","",""
"使用不同的用户名和密码测试登录功能","1657","测试 ptlogin 登录接口 - 参数化测试","testcases","Fri Feb 13 16:43:20 UTC 2026","failed","Fri Feb 13 16:43:22 UTC 2026","TestPtlogin","test_ptlogin","",""
"测试用户通过 ptlogin 接口登录功能","1982","测试 ptlogin 登录接口","testcases","Fri Feb 13 16:43:18 UTC 2026","failed","Fri Feb 13 16:43:20 UTC 2026","TestPtlogin","test_ptlogin","",""
"测试使用自定义参数的登录功能","3576","测试 ptlogin 登录接口 - 自定义参数","testcases","Fri Feb 13 16:43:22 UTC 2026","failed","Fri Feb 13 16:43:25 UTC 2026","TestPtlogin","test_ptlogin","",""
"","203","获取拼字房间列表-空数据页","testcases","Fri Feb 13 16:43:28 UTC 2026","broken","Fri Feb 13 16:43:28 UTC 2026","TestWriter","test_writer_ai","",""
"","203","test_get_word_list_flow","testcases","Fri Feb 13 16:43:28 UTC 2026","broken","Fri Feb 13 16:43:28 UTC 2026","TestWriter","test_writer_ai","",""
