"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","214","获取拼字房间列表-空数据页","testcases","Thu Jan 29 16:42:14 UTC 2026","broken","Thu Jan 29 16:42:14 UTC 2026","TestWriter","test_writer_ai","",""
"测试用户通过 ptlogin 接口登录功能","1438","测试 ptlogin 登录接口","testcases","Thu Jan 29 16:42:10 UTC 2026","failed","Thu Jan 29 16:42:11 UTC 2026","TestPtlogin","test_ptlogin","",""
"","213","获取拼字房间列表-默认筛选","testcases","Thu Jan 29 16:42:14 UTC 2026","broken","Thu Jan 29 16:42:14 UTC 2026","TestWriter","test_writer_ai","",""
"","214","test_get_word_list_flow","testcases","Thu Jan 29 16:42:13 UTC 2026","broken","Thu Jan 29 16:42:14 UTC 2026","TestWriter","test_writer_ai","",""
"使用不同的用户名和密码测试登录功能","693","测试 ptlogin 登录接口 - 参数化测试","testcases","Thu Jan 29 16:42:11 UTC 2026","failed","Thu Jan 29 16:42:12 UTC 2026","TestPtlogin","test_ptlogin","",""
"测试使用自定义参数的登录功能","681","测试 ptlogin 登录接口 - 自定义参数","testcases","Thu Jan 29 16:42:12 UTC 2026","failed","Thu Jan 29 16:42:12 UTC 2026","TestPtlogin","test_ptlogin","",""
